# LISA, DECIGO, and BBO peak-integrated sensitivities
# (*) to the signal from sound waves
# (*) for auto- (LISA) and cross- (DECIGO, BBO) correlation searches
# (*) at design sensitivity
#
# Normalization
# (*) threshold signal-to-noise ratio = 1
# (*) observing time = 1 yr
#
# Column 1: Log10 of the peak frequency f_s, redshifted to today, in units of Hz
# Column 2: Log10 of the peak-integrated sensitivity for LISA
# Column 3: Log10 of the peak-integrated sensitivity for DECIGO
# Column 4: Log10 of the peak-integrated sensitivity for BBO
#
#

 -8.000000	  3.567952	  5.580949	  5.247652
 -7.990000	  3.527952	  5.540949	  5.207652
 -7.980000	  3.487952	  5.500949	  5.167652
 -7.970000	  3.447952	  5.460949	  5.127652
 -7.960000	  3.407952	  5.420949	  5.087652
 -7.950000	  3.367952	  5.380949	  5.047652
 -7.940000	  3.327952	  5.340949	  5.007652
 -7.930000	  3.287952	  5.300949	  4.967652
 -7.920000	  3.247952	  5.260949	  4.927652
 -7.910000	  3.207952	  5.220949	  4.887652
 -7.900000	  3.167952	  5.180949	  4.847652
 -7.890000	  3.127952	  5.140949	  4.807652
 -7.880000	  3.087952	  5.100949	  4.767652
 -7.870000	  3.047952	  5.060949	  4.727652
 -7.860000	  3.007952	  5.020949	  4.687652
 -7.850000	  2.967952	  4.980949	  4.647652
 -7.840000	  2.927952	  4.940949	  4.607652
 -7.830000	  2.887952	  4.900949	  4.567652
 -7.820000	  2.847952	  4.860949	  4.527652
 -7.810000	  2.807953	  4.820949	  4.487652
 -7.800000	  2.767953	  4.780949	  4.447652
 -7.790000	  2.727953	  4.740949	  4.407652
 -7.780000	  2.687953	  4.700949	  4.367652
 -7.770000	  2.647953	  4.660949	  4.327652
 -7.760000	  2.607953	  4.620949	  4.287652
 -7.750000	  2.567953	  4.580949	  4.247652
 -7.740000	  2.527953	  4.540949	  4.207652
 -7.730000	  2.487953	  4.500949	  4.167652
 -7.720000	  2.447953	  4.460949	  4.127652
 -7.710000	  2.407954	  4.420949	  4.087652
 -7.700000	  2.367954	  4.380949	  4.047652
 -7.690000	  2.327954	  4.340949	  4.007652
 -7.680000	  2.287954	  4.300949	  3.967652
 -7.670000	  2.247954	  4.260949	  3.927652
 -7.660000	  2.207954	  4.220949	  3.887652
 -7.650000	  2.167954	  4.180949	  3.847652
 -7.640000	  2.127955	  4.140949	  3.807652
 -7.630000	  2.087955	  4.100949	  3.767652
 -7.620000	  2.047955	  4.060949	  3.727652
 -7.610000	  2.007955	  4.020949	  3.687652
 -7.600000	  1.967955	  3.980949	  3.647652
 -7.590000	  1.927956	  3.940949	  3.607652
 -7.580000	  1.887956	  3.900949	  3.567652
 -7.570000	  1.847956	  3.860949	  3.527652
 -7.560000	  1.807956	  3.820949	  3.487652
 -7.550000	  1.767956	  3.780949	  3.447652
 -7.540000	  1.727957	  3.740949	  3.407652
 -7.530000	  1.687957	  3.700949	  3.367652
 -7.520000	  1.647957	  3.660949	  3.327652
 -7.510000	  1.607958	  3.620949	  3.287652
 -7.500000	  1.567958	  3.580949	  3.247652
 -7.490000	  1.527958	  3.540949	  3.207652
 -7.480000	  1.487959	  3.500949	  3.167652
 -7.470000	  1.447959	  3.460949	  3.127652
 -7.460000	  1.407959	  3.420949	  3.087652
 -7.450000	  1.367960	  3.380949	  3.047652
 -7.440000	  1.327960	  3.340949	  3.007652
 -7.430000	  1.287961	  3.300949	  2.967652
 -7.420000	  1.247961	  3.260949	  2.927652
 -7.410000	  1.207962	  3.220949	  2.887652
 -7.400000	  1.167962	  3.180949	  2.847652
 -7.390000	  1.127963	  3.140949	  2.807652
 -7.380000	  1.087963	  3.100949	  2.767652
 -7.370000	  1.047964	  3.060949	  2.727652
 -7.360000	  1.007964	  3.020949	  2.687652
