# LISA, DECIGO, and BBO peak-integrated sensitivities
# (*) to the signal from turbulence
# (*) for auto- (LISA) and cross- (DECIGO, BBO) correlation searches
# (*) at design sensitivity
#
# Normalization
# (*) threshold signal-to-noise ratio = 1
# (*) observing time = 1 yr
#
# Column 1: Log10 of the peak   frequency f_t, redshifted to today, in units of Hz
# Column 2: Log10 of the Hubble frequency h_*, redshifted to today, in units of Hz
# Column 3: Log10 of the peak-integrated sensitivity for LISA
# Column 4: Log10 of the peak-integrated sensitivity for DECIGO
# Column 5: Log10 of the peak-integrated sensitivity for BBO
#

 -8.000000	 -0.800000	-10.076888	-10.874879	-11.222776
 -8.000000	 -0.700000	-10.098371	-10.946269	-11.295800
 -8.000000	 -0.600000	-10.116598	-11.015906	-11.367294
 -8.000000	 -0.500000	-10.131924	-11.083658	-11.437152
 -8.000000	 -0.400000	-10.144705	-11.149359	-11.505232
 -8.000000	 -0.300000	-10.155285	-11.212819	-11.571364
 -8.000000	 -0.200000	-10.163985	-11.273823	-11.635353
 -8.000000	 -0.100000	-10.171097	-11.332140	-11.696981
 -8.000000	  0.000000	-10.176883	-11.387533	-11.756015
 -8.000000	  0.100000	-10.181570	-11.439771	-11.812213
 -8.000000	  0.200000	-10.185353	-11.488635	-11.865338
 -8.000000	  0.300000	-10.188397	-11.533942	-11.915163
 -8.000000	  0.400000	-10.190840	-11.575548	-11.961490
 -8.000000	  0.500000	-10.192798	-11.613367	-12.004162
 -8.000000	  0.600000	-10.194363	-11.647379	-12.043072
 -8.000000	  0.700000	-10.195614	-11.677632	-12.078178
 -8.000000	  0.800000	-10.196611	-11.704245	-12.109507
 -8.000000	  0.900000	-10.197406	-11.727400	-12.137157
 -8.000000	  1.000000	-10.198040	-11.747332	-12.161291
 -8.000000	  1.100000	-10.198544	-11.764317	-12.182129
 -8.000000	  1.200000	-10.198945	-11.778652	-12.199936
 -8.000000	  1.300000	-10.199264	-11.790645	-12.215005
 -8.000000	  1.400000	-10.199518	-11.800600	-12.227642
 -8.000000	  1.500000	-10.199720	-11.808806	-12.238153
 -8.000000	  1.600000	-10.199881	-11.815527	-12.246833
 -8.000000	  1.700000	-10.200008	-11.821004	-12.253954
 -8.000000	  1.800000	-10.200109	-11.825447	-12.259764
 -8.000000	  1.900000	-10.200190	-11.829037	-12.264483
 -8.000000	  2.000000	-10.200254	-11.831928	-12.268299
