1.084500000000000064e+01 1.000000000000000056e-01 1.208614597396536539e+00 2.468847950001538082e-03
1.085500000000000043e+01 1.000000000000000056e-01 1.257517042518792705e+00 2.840699614244110351e-03
1.086500000000000021e+01 1.000000000000000056e-01 1.309778392145413140e+00 3.285739609951049498e-03
1.097000000000000064e+01 2.000000000000000111e-01 1.471663583179158685e+00 3.208290711141323706e-03
1.098000000000000043e+01 2.000000000000000111e-01 1.524664111993478288e+00 4.011717522884401289e-03
1.099000000000000021e+01 2.000000000000000111e-01 1.566093010532879859e+00 4.355428825087056567e-03
1.101500000000000057e+01 2.999999999999999889e-01 1.618836043843007833e+00 3.711554695014477982e-03
1.102500000000000036e+01 2.999999999999999889e-01 1.668575265497968418e+00 2.938990486151970942e-03
1.103500000000000014e+01 2.999999999999999889e-01 1.712991772037581129e+00 3.343121479248311288e-03
1.102500000000000036e+01 4.000000000000000222e-01 1.750909994479316056e+00 3.634751284762309520e-03
1.103500000000000014e+01 4.000000000000000222e-01 1.787324060080555110e+00 3.613898831041861999e-03
1.104499999999999993e+01 4.000000000000000222e-01 1.833665152645386653e+00 3.980826849984864420e-03
