1.075000000000000000e+01 1.000000000000000021e-02 9.295750067186300258e-01 2.695448788810749785e-01
1.080000000000000071e+01 1.000000000000000021e-02 8.630742988462077880e-01 2.490777716933931518e-01
1.084999999999999964e+01 1.000000000000000021e-02 8.524292168386997659e-01 1.579474093233465271e-01
1.083000000000000007e+01 5.000000000000000278e-02 1.160222777371866076e+00 5.481462537616921260e-01
1.083999999999999986e+01 5.000000000000000278e-02 1.172291791292235708e+00 1.254011276710903233e-01
1.084999999999999964e+01 5.000000000000000278e-02 1.158939319799838108e+00 2.130284698193606885e-01
1.084500000000000064e+01 1.000000000000000056e-01 1.526559782858962766e+00 2.861673623254445270e-02
1.085500000000000043e+01 1.000000000000000056e-01 1.511017891668731350e+00 2.995413730397118723e-02
1.086500000000000021e+01 1.000000000000000056e-01 1.507421171175161723e+00 2.265264946826745993e-02
1.097000000000000064e+01 2.000000000000000111e-01 1.952759674504157106e+00 2.836800533648949074e-02
1.098000000000000043e+01 2.000000000000000111e-01 1.947481385130288345e+00 5.765025641772594106e-02
1.099000000000000021e+01 2.000000000000000111e-01 1.940135586663105371e+00 5.260634943484145121e-02
1.101500000000000057e+01 2.999999999999999889e-01 2.449759647603198420e+00 3.306401941202271461e-02
1.102500000000000036e+01 2.999999999999999889e-01 2.444220754081685154e+00 9.008528428539099020e-02
1.103500000000000014e+01 2.999999999999999889e-01 2.439605336315796791e+00 1.255056189998615679e-01
1.102500000000000036e+01 4.000000000000000222e-01 2.925995256666467093e+00 8.554869520631311341e-02
1.103500000000000014e+01 4.000000000000000222e-01 2.920719617057592199e+00 3.672322777119367554e-02
1.104499999999999993e+01 4.000000000000000222e-01 2.912119515865965180e+00 1.009120293393209536e-02
